store,level_1,counts
store_47,S14RV9RTXS,1
store_47,S14RYV9AG2XL/3XL,1
store_47,S14RYV8TRBXL/2XL,1
store_47,S174V8WHT2XL/3XL,1
store_47,S14RV8TOR3XL,1
store_47,S265LV9WIXL,1
store_47,S14RV9WI3XL,1
store_47,S159LV9WI3XL,1
store_47,S367V8LGM,1
store_47,S905CTNYV9MB8,1
store_47,S14RV9WHT3XL,1
store_47,S14RV9KHK3XL,1
store_47,S14RV9WHT2XL,1
store_47,S398RV8TORS,1
store_47,S207TNPV9FG14,1
store_47,S474CRV9MSRXS,1
store_47,S14CNP1V9GMS/M,1
store_47,S144LV9GMM/L,1
store_47,S960V9KHKS/M,1
store_47,S14WV10PBL/XL,1
store_47,S14CNP1V9DPM/L,1
store_47,S14CNP1V9BSL/XL,1
store_47,S14NWP3V10WHTPBXL/2XL,1
store_47,S14TPV9WIXL/2XL,1
store_47,S1051V9BSL,1
store_47,S172LAV9OBLM/L,1
store_47,S14CN6V10PWBXL/2XL,1
store_47,S14NWP3V10PBMBXL/2XL,1
store_47,S14NWP3V10MBL/XL,1
store_47,S14CN4V10PBYLL/XL,1
store_47,S14NWP3V10SPL/XL,1
store_47,S113LAV9OBLL/XL,1
store_47,S14CTLA1V9OBLL/XL,1
store_47,S40V9DCM2XL/3XL,1
store_47,S14CN8V10WHTXS/S,1
store_47,S14CN8V10PB2XL/3XL,1
store_47,S14CN8V10GML/XL,1
store_47,S14CN11V10PBL/XL,1
store_47,S961V9OBLM/L,1
store_47,S14CN6V10WHTFGM/L,1
store_47,S14CN6V10KHKM/L,1
store_47,S14CN6V10PBRDM/L,1
store_47,S14CN6V10PBMBXXS/XS,1
store_47,S14CN6V10PBMBM/L,1
store_47,S14NP2V9MSRM/L,1
store_47,S14CNP1V9GMXL/2XL,1
store_47,S264CV9MSRXS,1
store_47,S14CNP1V9KHKM/L,1
store_47,S297RV9MBXS/S,1
store_47,S14CRV9WHT2XL,1
store_47,S178CTNY2V9GM2XL,1
store_47,S14CRV9OBLL,1
store_47,S561V8KHK2XL,1
store_47,S105V5BO3XL,1
store_47,S181V9KHKXL/2XL,1
store_47,S14CRV9FG2XL,1
store_47,S858CV9FG3XL,1
store_47,S003V5EDN3XL,1
store_47,S109V6TRB3XL,1
store_47,S103CV9FG3XL,1
store_47,S178CTNY2V9BSXL,1
store_47,S14CNP1V9WIL/XL,1
store_47,S14CNP1V9WHTXXS/XS,1
store_47,S105TPV8WHTM,1
store_47,S14CNP1V9TLM/L,1
store_47,S14CNP1V9TL2XL/3XL,1
store_47,S14CNP1V9TELXL/2XL,1
store_47,S14CNP1V9RTS/M,1
store_47,S14CNP1V9REDS/M,1
store_47,S14CNP1V9PPUXXS/XS,1
store_47,S839DTRV9OBLS,1
store_47,S14CNP1V9OBLL/XL,1
store_47,S14CNP1V9MSRXS/S,1
store_47,S1080V9MBXS/S,1
store_47,S299RV9PPUXL,1
store_47,S1031LV9WI2XL/3XL,1
store_47,S1031LV9PB2XL/3XL,1
store_47,S14CN6V10PBAMXS/S,1
store_47,S202WV10PB10,1
store_47,S830SAV9MSRL,1
store_47,S830SAV9AGL,1
store_47,S14CN4V10PBYLXS/S,1
store_47,S14CN6V10PBAMS/M,1
store_47,S14CN6V10KHKS/M,1
store_47,S14CN4V10NVYXXS/XS,1
store_47,S14CN4V10MSRL/XL,1
store_47,S14CN5V10NVYL/XL,1
store_47,S14CN4V10MBXS/S,1
store_47,S14NWP3V10PWBXS/S,1
store_47,S1191V10PWBL,1
store_47,S14CN12V10WHT2XL/3XL,1
store_47,S14CN12V10PBXXS/XS,1
store_47,S14CN12V10PBXL/2XL,1
store_47,S14NWP3V10MBXL/2XL,1
store_47,S14CN11V10WHTS/M,1
store_47,S113RV10DOL/XL,1
store_47,S14CN10V10WHTXXS/XS,1
store_47,S14CN10V10WHTM/L,1
store_47,S14CN10V10PBXL/2XL,1
store_47,S14CN10V10PBM/L,1
store_47,S14BPV9RTL/XL,1
store_47,S14TPV9FGXL/2XL,1
store_47,S14NP2V9WHTXL/2XL,1
store_47,S207NPV9TL6,1
store_47,K420V8TOR6,1
store_47,S14CNP1V9NVYXL/2XL,1
store_47,S843DFV9AGL,1
store_47,S843DFV9MSRL,1
store_47,S843DFV9GML,1
store_47,S14CN5V10PB2XL/3XL,1
store_47,S207CN3V10PBAM10,1
store_47,S14CN6V10MSRXL/2XL,1
store_47,S14CN6V10KHKXL/2XL,1
store_47,S14CN12V10WHTL/XL,1
store_47,S14CN5V10WHTXXS/XS,1
store_47,S14CN5V10PWBS/M,1
store_47,S14CN5V10PBXXS/XS,1
store_47,S1096V10PBXS,1
store_47,S14CN5V10PBXL/2XL,1
store_47,S2V10PB2XL,1
store_47,S14CN5V10PBL/XL,1
store_47,S14CN6V10PBAML/XL,1
store_47,S14CN5V10MSRS/M,1
store_47,S5DFV9AGL,1
store_47,S113LV10DOM/L,1
store_47,S14CN4V10NVYL/XL,1
store_47,S178CRV10DOXL,1
store_47,S178CRV10PBXL,1
store_47,S14CN5V10MSRM/L,1
store_47,S14CN5V10KHK2XL/3XL,1
store_47,S106V10KHKXL/2XL,1
store_47,S14CN5V10AMS/M,1
store_47,S14CN6V10PWBS/M,1
store_47,S14CN4V10WHTFGS/M,1
store_47,S14NWP3V10WHTMBS/M,1
store_47,S5DFV9MSRL,1
store_47,S937RV9FPXS,1
store_47,S14CTLA1V9AGXS/S,1
store_47,S105LAV9MBM,1
store_47,S887NPV9KHKXXS/XS,1
store_47,S299LV9WIXS,1
store_47,S144RV9MBS/M,1
store_47,S178CTNY2V9GML,1
store_47,S788V9WIL/XL,1
store_47,S788V9AGXS/S,1
store_47,S200V7OBL8,1
store_47,S105WV10PBL,1
store_47,S14CN6V10PBRD2XL/3XL,1
store_47,S460V9REDXS/S,1
store_47,S113V9TLXS/S,1
store_47,S614SLV9PBL,1
store_47,S14CTLA2V9TEL2XL/3XL,1
store_47,S206V8TAU14,1
store_47,S206V8ACY6,1
store_47,S14CTLA2V9PPUXL/2XL,1
store_47,S178CTNY1V9WHT2XL,1
store_47,S428SV7TRBXS,1
store_47,S14CN6V10PBYLXL/2XL,1
store_47,S785LAV9KHKS/M,1
store_47,S197LV9PPUM,1
store_47,S205V8TMC2,1
store_47,S14RYV9WHTXS/S,1
store_47,S14LV9NVYS/M,1
store_47,S787DTRV9OBLS/M,1
store_47,S466V9FPS/M,1
store_47,S391RV7NVYL,1
store_47,S584V8KHKM,1
store_47,S14CTLA3V9FGL/XL,1
store_47,S14CTLA3V9OBLM/L,1
store_47,S14CTLA3V9FGXL/2XL,1
store_47,S163SP2V7LGL/XL,1
store_47,S207CTLAV9PB12,1
store_47,S113LV10NVYS/M,1
store_47,S593RV8MBM,1
store_47,S285YQV8REDM,1
store_47,S873V9PBXL/2XL,1
store_47,S887LAV9WHTXXS/XS,1
store_47,S29RV8DGM,1
store_47,S207NPV9PB14,1
store_47,S924RV9PBXL,1
store_47,S90RV9OBLXL,1
store_47,S14CTLA3V9OBL2XL/3XL,1
store_47,S14NP2V9OBLXL/2XL,1
store_47,S113BPV7DGM/L,1
store_47,S185V9DPXL,1
store_47,S264CV9BSL,1
store_47,S475CRV9BSM,1
store_47,S14CTLA1V9GMS/M,1
store_47,S873V10GMM/L,1
store_47,S14LV9WHTXXS/XS,1
store_47,S14CTLA3V9MBXL/2XL,1
store_47,S203CTLAV9DP2,1
store_47,S14CTLA3V9GMXL/2XL,1
store_47,S14CNP1V9AGM/L,1
store_47,S14CTLA3V9FPXS/S,1
store_47,S153CTNY2V9MBM/L,1
store_47,S534V9DPXL,1
store_47,S159LV9WHTS,1
store_47,S14CTLA2V9MSRL/XL,1
store_47,S21ETV9DPL,1
store_47,S207CTNYV9AG6,1
store_47,S14RV9REDXL,1
store_47,S14RV9RED2XL,1
store_47,S14CTLA1V9PPUS/M,1
store_47,S466V9MSRXXS/XS,1
store_47,S1031RV9NVYXS/S,1
store_47,S466V9FGXS/S,1
store_47,S14CTLA1V9PBXS/S,1
store_47,S783V9NVY2XL,1
store_47,S178CTNY1V10MB2XL,1
store_47,S105LAV9MB3XL,1
store_47,S105V10MB3XL,1
store_47,S105V9NVY3XL,1
store_47,S105V10KHK3XL,1
store_47,S786V9BSXS/S,1
store_47,S14CTLA1V9OBLXL/2XL,1
store_47,S172LAV9OBL2XL/3XL,1
store_47,S203CTLAV9FP8,1
store_47,S206V8BGP8,1
store_47,S440V9DPXS,1
store_47,S787LV9TELXS/S,1
store_47,S839DTRV9WHTM,1
store_47,S103LAV9WIL,1
store_47,S14CTLA1V9KHKS/M,1
store_47,S14CTLA1V9WIM/L,1
store_47,S1102V9PPUXS,1
store_47,S14CTLA1V9FPXXS/XS,1
store_47,S90V6BOXS,1
store_47,S14CTLA1V9REDM/L,1
store_47,S14CTLA1V9REDXS/S,1
store_47,S14CTLA1V9RTXL/2XL,1
store_47,S14CRV9AG2XL,1
store_47,K919SV9MB8,1
store_47,K920SV9MB6,1
store_47,S840ETV9FGS,1
store_47,S382WV9DCMS,1
store_47,S105TPV8DGS,1
store_47,S14CTLA2V9KHKL/XL,1
store_47,S14CTLA2V9REDXXS/XS,1
store_47,S105LAV9GML,1
store_47,S116V9PPUXL,1
store_47,S915V9DPL,1
store_47,S839ETLV9NVYL,1
store_47,S29V9FGXS,1
store_47,S376V8WHT2XL,1
store_47,S14CTLA1V9RTXS/S,1
store_47,S105V8NVY2XL,1
store_47,S466V9MSRS/M,1
store_47,S352V9DPXS,1
store_47,S900LAV9WIS,1
store_47,S113NYV9AGM/L,1
store_47,S297RV9NVYS/M,1
store_47,S14CTLA1V9WHTXL/2XL,1
store_47,S172LAV9WIXL/2XL,1
store_47,S787DTLV9WHTXL/2XL,1
store_47,S14CTLA1V9TLXXS/XS,1
store_47,S2V10MB2XL,1
store_47,S25ETV9DPS,1
store_47,S126V3NUDL,1
store_47,S106V9OBL2XL/3XL,1
store_47,S113RV10NVYXL/2XL,1
store_47,S376V8WHTL,1
store_47,S184V9FGL/XL,1
store_47,S184V9REDL/XL,1
store_47,S614STV9PPUS,1
store_47,S783V9REDS,1
store_47,S29DTV9WHTM,1
store_47,S207TNPV9PPU12,1
store_47,S205V8PPU14,1
store_47,S833V9OBL2XL/3XL,1
store_47,S445V9PPU2XL,1
store_47,S561V8MBL,1
store_47,S14CTLA1V9MB2XL/3XL,1
store_47,S852CV9PPU3XL,1
store_47,S933RV9PBXL,1
store_47,S903RV9PBS,1
store_47,S787RV9MSRS/M,1
store_47,S1022V9PBS/M,1
store_47,S29V9PBL,1
store_47,S839DTLV9BSL,1
store_47,S277V6LGXS,1
store_47,S204V10AM8,1
store_47,S207V10AM8,1
store_47,S473CV8MSRM,1
store_47,S103V10PB2XL,1
store_47,S789V9TELM/L,1
store_47,S105TPV8LSM,1
store_47,S105LAV9AGS,1
store_47,S105V8TAUS,1
store_47,S382MV8FPL,1
store_47,S14V9REDL/XL,1
store_47,S40NPV9PBL/XL,1
store_47,S105V8REDM,1
store_47,S144RV9WHTXL/2XL,1
store_47,S113LAV9AG2XL/3XL,1
store_47,S21RV7TRBM,1
store_47,S174V9CBL/XL,1
store_47,S25ETV9TELXS,1
store_47,S299RV9TELXS,1
store_47,S29ETV9FGXS,1
store_47,S205V9FG14,1
store_47,S14DV9NVYS/M,1
store_47,S90RV9TELL,1
store_47,S787RV9TELL/XL,1
store_47,S367V9TELL,1
store_47,S549V9TELXS,1
store_47,S90RV9KHKXL,1
store_47,S199V7MBM,1
store_47,S187V6LB2XL/3XL,1
store_47,S261V6LB2XL/3XL,1
store_47,S14CTLA3V9MB2XL/3XL,1
store_47,S839ETRV9RTS,1
store_47,S159LV9RTS,1
store_47,S1196V10LMNM,1
store_47,S1198V10LMNS,1
store_47,S207CTNYV9RED12,1
store_47,S21V9RTXL,1
store_47,S14CRV9BSM,1
store_47,S40V9NVYL/XL,1
store_47,S153CTNY1V9WI2XL/3XL,1
store_47,S40LAV9GML/XL,1
store_47,S29ETMV10PBL,1
store_47,S833V9MSRXS/S,1
store_47,S144LV9GMXL/2XL,1
store_47,S179V8TRBL/XL,1
store_47,S172TPV8OBLL/XL,1
store_47,S172TPV8MSRL/XL,1
store_47,S549V9OBLL,1
store_47,S103CV9MSRXL,1
store_47,S904V9MSRL,1
store_47,S103AV9WHTL,1
store_47,S29V9MSRXL,1
store_47,S14V9WI2XL/3XL,1
store_47,S163V10MSR2XL/3XL,1
store_47,S163V10WI2XL/3XL,1
store_47,S14NP1V9MBXXS/XS,1
store_47,S837CNP1V9RTS/M,1
store_47,S1052V9AG2XL,1
store_47,K921V9MB2,1
store_47,S163NPV9FPXS/S,1
store_47,S616STV9MBXS,1
store_47,S90ETV9OBLXS,1
store_47,S30ETV9OBLXS,1
store_47,S279V9MBL,1
store_47,S244ETV9MBXS,1
store_47,S581V8KHKL/XL,1
store_47,S144LV9KHKXXS/XS,1
store_47,S382WV9MSRL,1
store_47,S103V8KHK3XL,1
store_47,S207V9PB10,1
store_47,S105V9KHKS,1
store_47,S178V8TRBL,1
store_47,S839ETRV9NVYL,1
store_47,S545V8BGPS,1
store_47,S14V9FP2XL/3XL,1
store_47,S103AV9KHKM,1
store_47,S14PPV9WHTM/L,1
store_47,S159LV9KHKXL,1
store_47,S1012V9KHKXL,1
store_47,S265LV9PBXL,1
store_47,S1024V9WHTL/XL,1
store_47,S887LAV9OBLL/XL,1
store_47,S1078V9KHKM,1
store_47,S105LAV9NVYM,1
store_47,S603STV9DGL,1
store_47,S616STV9OBLL,1
store_47,S14CTLA1V9WI2XL/3XL,1
store_47,S113V9TEL2XL/3XL,1
store_47,S40V9OBL2XL/3XL,1
store_47,S113V9PPU2XL/3XL,1
store_47,S113V9FP2XL/3XL,1
store_47,S923RV9TELS,1
store_47,S103AV10KHKXL,1
store_47,S279V9OBLXL,1
store_47,S265RV9OBLM,1
store_47,S297RV9AGM/L,1
store_47,S116V9OBLXL,1
store_47,S90DTV9OBLXL,1
store_47,S40V7BPXL/2XL,1
store_47,S230V7BP3XL,1
store_47,S105LAV9OBL2XL,1
store_47,S113NPV9WIL/XL,1
store_47,S14TPV9MSRL/XL,1
store_47,S366V7DG3XL,1
store_47,S543V9TLXS,1
store_47,S153CNP1V9WI2XL/3XL,1
store_47,S787DTRV9WIXL/2XL,1
store_47,S153CNP1V9WHTXS/S,1
store_47,S197LV9WHTXS,1
store_47,S153CNP1V9TELXL/2XL,1
store_47,S153CNP1V9TELM/L,1
store_47,S153CNP1V9GML/XL,1
store_47,S25RV9OBL2XL,1
store_47,S153CNP1V9NVYM/L,1
store_47,S153CWV10PYXS/S,1
store_47,S153CNP1V9GMM/L,1
store_47,S399RV9FGL,1
store_47,S662STV9BSS,1
store_47,S153CNP1V9AGL/XL,1
store_47,S153AV10WIXL/2XL,1
store_47,S178CTNY1V10WIXL,1
store_47,S1152V10NVYXL,1
store_47,S5DFV9AGXL,1
store_47,S1017RV10WIXL,1
store_47,S1017RV10PWBXL,1
store_47,S153AV10WHTXXS/XS,1
store_47,S144RV10WHTXXS/XS,1
store_47,S1199V10SPXS/S,1
store_47,S352V8TMCL,1
store_47,S14RV7TMCM,1
store_47,S1200MV10MSRM,1
store_47,S265RV8NVYL,1
store_47,S153CNP1V9WIXXS/XS,1
store_47,S389V7TRBXS,1
store_47,S859CV9OBLM,1
store_47,S549V9FG3XL,1
store_47,S837CLA1V9GMXXS/XS,1
store_47,S1031LV9KHKXS/S,1
store_47,S263V8TMCXL,1
store_47,S937RV9DCM2XL,1
store_47,S859CV9DPM,1
store_47,S153CTNY1V9TELXL/2XL,1
store_47,S153CTNY1V9RT2XL/3XL,1
store_47,S933RV9RT3XL,1
store_47,S197LV9DPM,1
store_47,S148ETV9WIXS,1
store_47,S113NYV9PBXXS/XS,1
store_47,S460V9FGS/M,1
store_47,S462V9FGL/XL,1
store_47,S1077V9DCMM,1
store_47,S884V9DCMXS/S,1
store_47,S1072WV9PB3XL,1
store_47,S318V10AMOS,1
store_47,S184KV9KHK6,1
store_47,S638STV9WHT2XL,1
store_47,S183LAV9AGXS/S,1
store_47,S839DTRV9NVYXL,1
store_47,S887LAV9GMXL/2XL,1
store_47,S837CLA1V9MBXXS/XS,1
store_47,S914RV9DPXS,1
store_47,S153CTNY1V9MB2XL/3XL,1
store_47,S153CTNY1V9FG2XL/3XL,1
store_47,S549V9PPU3XL,1
store_47,S40V10DLXL/2XL,1
store_47,S457V10MBXS/S,1
store_47,S153AV10MSR2XL/3XL,1
store_47,S144LV10DO2XL/3XL,1
store_47,S1031RV9WIXXS/XS,1
store_47,S1014V9MSRM,1
store_47,S14NP1V9PBXL/2XL,1
store_47,S105LAV9BSXL,1
store_47,S204V9KHK12,1
store_47,S204V9DP12,1
store_47,S103AV9WIS,1
store_47,S888LAV9GMS/M,1
store_47,S2V10NVYXL,1
store_47,S1009V9WIXL,1
store_47,S2V10WI2XL,1
store_47,S474CRV8MSR2XL,1
store_47,S389V8BGPM,1
store_47,S787RV9AGXL/2XL,1
store_47,S25V9CBXS,1
store_47,S178V9FGXL,1
store_47,S14CWV10PYXL/2XL,1
store_47,S14CWV10KHKXL/2XL,1
store_47,S550V9CBOS,1
store_47,S113V9GMXL/2XL,1
store_47,S113V4YL2XL,1
store_47,S387V9WIM,1
store_47,S1078V9FGS,1
store_47,S950V9MSRXS,1
store_47,S839DTRV9WI2XL,1
store_47,S937RV9NVYS,1
store_47,S642STV9OBLS,1
store_47,S14WV10DLXL/2XL,1
store_47,S107V9BS2XL/3XL,1
store_47,S29V10WHTXL,1
store_47,S14WV10SPXS/S,1
store_47,S472CV8LS3XL,1
store_47,S835DFV9PPUS,1
store_47,S153AV10LMNM/L,1
store_47,S218V10DL8,1
store_47,S153AV10KHK2XL/3XL,1
store_47,S586V9KHK2XL/3XL,1
store_47,S460V9WIL/XL,1
store_47,S462V9WIXL/2XL,1
store_47,S113LV10KHK2XL/3XL,1
store_47,S113LV10KHKXL/2XL,1
store_47,S152V5PUR,1
store_47,S14WV10WIXL/2XL,1
store_47,S14WV10PYXXS/XS,1
store_47,S29V10DLXL,1
store_47,S159SV10AMS,1
store_47,S14WV10DOS/M,1
store_47,S1094STV10PBL,1
store_47,S1200MV10PBL,1
store_47,S873V10PB2XL/3XL,1
store_47,S90V9PB3XL,1
store_47,S915V9PB3XL,1
store_47,S14WV10MSRXS/S,1
store_47,S14WV10MSRS/M,1
store_47,S178CWV10KHK3XL,1
store_47,S14WV10MGXL/2XL,1
store_47,S14WV10MGL/XL,1
store_47,S105V9DPS,1
store_47,S265LV9KHKM,1
store_47,S873V9KHKL/XL,1
store_47,S163CWV10PBL/XL,1
store_47,S1169V10MBL,1
store_47,S1169V10WHTL,1
store_47,S14V8TAUS/M,1
store_47,S1193V10KHKM,1
store_47,S1152V10WHTM,1
store_47,S1189V10KHKL,1
store_47,S934RV9MBM,1
store_47,S1017RV10DLS,1
store_47,S1034WV10SPXS/S,1
store_47,S144RWV10SPXS/S,1
store_47,S90V10AMXS,1
store_47,S90V10AMS,1
store_47,S106V9TLM/L,1
store_47,S379PV8OBLXS,1
store_47,S475CRV9TELM,1
store_47,S14PPV9PBM/L,1
store_47,S915V9WHTM,1
store_47,S14TPV9TELXS/S,1
store_47,S14SOL3V9PBL/XL,1
store_47,S14TPV9PPUXXS/XS,1
store_47,S14BPV9MSRS/M,1
store_47,S14CNP1V9TLXXS/XS,1
store_47,S14TPV9PPUXL/2XL,1
store_47,S14SOL5V9WHTXL/2XL,1
store_47,S554CV8FP3XL,1
store_47,S14CTLA3V9TLL/XL,1
store_47,S207CTLAV9GM6,1
store_47,S1171V10WHTXL,1
store_47,S25V10LMNXL,1
store_47,S204V9TL8,1
store_47,S163V10LMNL/XL,1
store_47,S197RV9PPUXL,1
store_47,S445V9MB2XL,1
store_47,S144RV10NVYXL/2XL,1
store_47,S839DTRV9FP3XL,1
store_47,S264CV8FPS,1
store_47,S181V7DGL/XL,1
store_47,S474CRV9WHTXL,1
store_47,S178V10NVY3XL,1
store_47,S21DTV9NVYXL,1
store_47,S1122V10KHKXL,1
store_47,S148ETV9AGM,1
store_47,S21DTV9AGS,1
store_47,S903RV9PPUM,1
store_47,S103AV10MSRS,1
store_47,S354V10PBXL,1
store_47,S366NV10PBXL,1
store_47,S310V6MSR2XL,1
store_47,S293V6BO3XL,1
store_47,S537V7KHKS,1
store_47,S197LV9KHKXS,1
store_47,S1200WV10MSRS,1
store_47,S144LV10MBS/M,1
store_47,S103AV10MBL,1
store_47,S785LAV9NVYXL/2XL,1
store_47,S113LV10MBL/XL,1
store_47,S279V9OBLXS,1
store_47,S2V10LMNL,1
store_47,S14BPV9TLM/L,1
store_47,S14LV9KHKXL/2XL,1
store_47,S103V8KHKL,1
store_47,S107WV10DO2XL/3XL,1
store_47,S184KV9RT6,1
store_47,S297RV9BSM/L,1
store_47,S1122V10PB3XL,1
store_47,S440V9DPXL,1
store_47,S174V8PPU2XL/3XL,1
store_47,S178CTNY1V9AGM,1
store_47,S14CNP1V9FG2XL/3XL,1
store_47,S585V9MSRXL,1
store_47,S933RV9PPU3XL,1
store_47,S875NYV9WI2XL/3XL,1
store_47,S25V9WI3XL,1
store_47,S747STV9PPU2XL,1
store_47,S747SLV9PPUXS,1
store_47,S1009V9FPXS,1
store_47,S149CTNY2V9FPXS,1
store_47,S25RV9DCMXL,1
store_47,S200V9TL8,1
store_47,S29DTV9AGM,1
store_47,S185V9FGL,1
store_47,S534V9FGL,1
store_47,S619STV9OBLXL,1
store_47,S615STV9MSRXL,1
store_47,S615STV9OBLXL,1
store_47,S786V9MBL/XL,1
store_47,S21V9TLXS,1
store_47,S375V9PPUL,1
store_47,S14SLV9OBLXL,1
store_47,S1024V9BSXXS/XS,1
store_47,S113NYV9NVYL/XL,1
store_47,S25ETV9MSRXL,1
store_47,S367V8TRBXS,1
store_47,B402V9KHK9-12,1
store_47,S460V8NVYL/XL,1
store_47,S1031RV9PB2XL/3XL,1
store_47,S873V9PB2XL/3XL,1
store_47,S14NP2V9TLL/XL,1
store_47,S159SV9NVY2XL,1
store_47,S21V9DCM2XL,1
store_47,S554V10SPXS,1
store_47,S21ETMV10SPS,1
store_47,S14BPV9MSRXL/2XL,1
store_47,S441V8MBXS,1
store_47,S297RV9MBXXS/XS,1
store_47,S14TPV9MB2XL/3XL,1
store_47,S607STV9MSR2XL,1
store_47,S14BPV9TELM/L,1
store_47,S105V6TMCS,1
store_47,S14TPV9FGM/L,1
store_47,S14TPV9FG2XL/3XL,1
store_47,S21DTV9KHKL,1
store_47,S14TPV9BS2XL/3XL,1
store_47,S914LV9TELXL,1
store_47,S14TPV9DCMM/L,1
store_47,S14TPV9CBXS/S,1
store_47,S14TPV9BSXXS/XS,1
store_47,S14NP1V9WIS/M,1
store_47,S14BPV9FGS/M,1
store_47,S1011V9PPUL/XL,1
store_47,S293V6TMC2XL,1
store_47,S25V10WIXL,1
store_47,S14NP1V9RTXL/2XL,1
store_47,S860CV9DCMXL,1
store_47,S788MRV10PB2XL/3XL,1
store_47,S788DTV9AGXS/S,1
store_47,S184V9AGXXS/XS,1
store_47,S21V9AGS,1
store_47,S788V9REDXS/S,1
store_47,S789V9REDXS/S,1
store_47,S1078V9AGL,1
store_47,S860CV9KHKL,1
store_47,S858CV9WHTL,1
store_47,S21DTV9AGXL,1
store_47,B406V8LS9-12,1
store_47,S105LAV9FG2XL,1
store_47,S14V8WHTXS/S,1
store_47,S14V8WHTS/M,1
store_47,S14V8WHTL/XL,1
store_47,S14V8TRBXS,1
store_47,S107V4CMLXS,1
store_47,S174V8TRBXS,1
store_47,S14V8REDS/M,1
store_47,S14V8PPUL/XL,1
store_47,S14V8ACYL/XL,1
store_47,S14V8ACYXL/2XL,1
store_47,S531V8TMCXL/2XL,1
store_47,S376V7MSRXL,1
store_47,S382MV7MSRXL,1
store_47,B406V9WI0-3,1
store_47,S577V9MSRM,1
store_47,S197RV9BS2XL,1
store_47,S385V9DCMS,1
store_47,S279V9WI2XL,1
store_47,K922V9OBL4,1
store_47,S265RV9FPS,1
store_47,S159SV9FPXL,1
store_47,S9V8NVYM,1
store_47,S178V10SPM,1
store_47,S428SV7TRBXL,1
store_47,S159SV9FG2XL,1
store_47,S297LV9DPXXS/XS,1
store_47,S837CLA3V9WIXXS/XS,1
store_47,S14LV9MSRXS/S,1
store_47,S584V9DPXL,1
store_47,S584V9FGXL,1
store_47,S279V9OBL2XL,1
store_47,S279V9BSXS,1
store_47,S105V9DP3XL,1
store_47,S615STV9DGXL,1
store_47,S11V9DCMS,1
store_47,S584V8MBL,1
store_47,S200V7MSR6,1
store_47,B408V9DCM6-9,1
store_47,B401V9DCM6-9,1
store_47,S1014V9CBS,1
store_47,S11V9CBS,1
store_47,S25V9CB2XL,1
store_47,S204V9CB8,1
store_47,S159LV9CBXL,1
store_47,S103AV10WIXS,1
store_47,S38-DG-M,1
store_47,S471PLV9DCMM,1
store_47,S555V8TAUXL/2XL,1
store_47,S29V10SPXL,1
store_47,S214V8TRB12,1
store_47,K459RV8TRB10,1
store_47,S1034WV10AGXS/S,1
store_47,S1197V10PBXL,1
store_47,S549V10SP2XL,1
store_47,S113RV10SPXL/2XL,1
store_47,S174RV10SPXL/2XL,1
store_47,S789V9PPUM/L,1
store_47,S207CN3V10PWB6,1
store_47,S212V10PWB8,1
store_47,S202V10PWB8,1
store_47,S107V10PWBM/L,1
store_47,S144RV10PWBM/L,1
store_47,S113CPRV10PWBM/L,1
store_47,S116V10PWBM,1
store_47,S299RV10PWBM,1
store_47,S783V9PPUL,1
store_47,S1034WV10MGL/XL,1
store_47,S113RV10SPXXS/XS,1
store_47,S113LV10PBXXS/XS,1
store_47,S204V10NVY12,1
store_47,S549V10SPL,1
store_47,S1148V10WHTL,1
store_47,S178CTNY1V10MB3XL,1
store_47,S475PRV9MSRM,1
store_47,S474PRV9DCMM,1
store_47,S873V10WHTXL/2XL,1
store_47,S1122V10WHTS,1
store_47,S11V10NVY3XL,1
store_47,S784V9REDS,1
store_47,S14GWV6GGN2XL/3XL,1
store_47,S21ETV9KHKL,1
store_47,S789V9WIM/L,1
store_47,B400V10AM6-9,1
store_47,S11V9DCM2XL,1
store_47,S933RV9DCMXS,1
store_47,S1080V9WIXXS/XS,1
store_47,S14CTLA3V9KHKXXS/XS,1
store_47,S839ETLV9WHTS,1
store_47,S1157V10MSRM,1
store_47,S205V5EDN12,1
store_47,S178CTNY1V10KHKXS,1
store_47,S103AV9CBS,1
store_47,S163V10KHK2XL/3XL,1
store_47,S577V9BSS,1
store_47,S577V9NVYS,1
store_47,S788MRV10NVYS/M,1
store_47,S1017LV10WHTL,1
store_47,S837CLA2V9PPUM/L,1
store_47,S265RV9PPUL,1
store_47,S265LV9WHTL,1
store_47,S297RV9WHTXL/2XL,1
store_47,S1153V10PWBM,1
store_47,S1151V10PWBM,1
store_47,S144LV10DOS/M,1
store_47,S1028V9TELL/XL,1
store_47,S14BPV9OBLXXS/XS,1
store_47,S14BPV9OBLXL/2XL,1
store_47,S14RV7OBL3XL,1
store_47,S1161V10PB3XL,1
store_47,S1161V10NVY3XL,1
store_47,S203CWV10PY2,1
store_47,S1161V10MBXS,1
store_47,S1161V10PBXL,1
store_47,S179V9DPXL/2XL,1
store_47,S1161V10LMNXL,1
store_47,S1161V10LMNS,1
store_47,S1161V10LMN2XL,1
store_47,S1161V10KHKXS,1
store_47,S1161V10KHK3XL,1
store_47,S1161V10DOXS,1
store_47,S1161V10DOS,1
store_47,S1161V10DLXS,1
store_47,S1161V10DL3XL,1
store_47,S25V10AMM,1
store_47,S1017RV10DLM,1
store_47,S1161V10AML,1
store_47,S1160RV10WHTS,1
store_47,S1159V10PBS,1
store_47,S1160RV10NVYM,1
